,tweet_id,text,relevance,viewpoint
11640,1255252800021450754,@Qthenarratives @GeorgePapa19 Vaccines save lives. They do have side effects but the benefits way overweight the risks.,no,none
11641,1255267111141859328,"The fact that I considered selling my car because I was getting hate is ridiculous. 

People don't know how to act when others are winning. 

I am lucky to be in the position I am in now. Self made. Immigrant parents. No money. No parents cc. 
$200, started it all.",no,none
11642,1379386360683970562,@vaarka_paarka @griizzlybeaar Ah the original. Thank you,no,none
11643,1344744540603879424,,no,none
11644,1255478891466174464,"@fanucules @_r_k_f_ @coyotevomit @ThatScottMorgan @redsteeze You might have an argument there, except how would you explain the rapid rise in deaths, far above the expected average? The sharp rise in deaths at the same time a new disease rampages is a coincidence? We may in fact be under counting... https://t.co/L5qraghf31",no,none
11645,1256264372747288576,@TCFKA_NCSteve My feeling since he announced his candidacy in 2015... https://t.co/rQ9PY0RfTx,no,none
11646,1262074941614194694,@wizkidayo Fact ❤️,no,none
11647,1437291533066293250,,no,none
11648,1258224279113646084,@sauval @AmyMcGrathKY https://t.co/dCJd3oVMpR,no,none
11649,1256573905466273796,"@KDavisGayFriend @mikeycoop @krystalball @ninaturner Naaaht me, Biden Braaah 😄

#Green",no,none
11650,1258115124361117696,@senatemajldr @GuyBensonShow https://t.co/HUPbEwdXGo,no,none
11651,1255173505685098496,,no,none
11652,1255634187631108097,"@IvanMod1 @FrankDC17 @amish_d @leeroyj40850224 Project Manager is a speciality skill these days.  Right, @tam8ta?",no,none
11653,1255734656357380100,"@imawhig @polyphonicism @VoteOjeda2020 Not as bad? I guess Vietnam wasn't that bad, since we just lost that many people in two months.",no,none
11654,1255174597340626944,"Si gen yon koup ki poko kraze nan HMI la, sanble yo poko afiche yo  ou byen  jou yo kap konte, jodi a fè CHABA 17 jou ap efase foto😣",not english,NA
11655,1255294981364948996,@wooziprince90 Masih aja ada tugas yh,not english,NA
11656,1255029261435576320,"""Voting is a right. Exercising our rights should be as convenient as possible, by definition,"" argues Pima County Democratic Party Chair Alison Jones. ""Americans in every generation have given their lives for the rights we enjoy. We should not have… https://t.co/jb9Vv6GkMV",no,none
11657,1252601012420034560,@DailyCaller No it should not,no,none
11658,1255280410319257600,"@HndzJacqueline Yes! I remember studying Urie Bronfenbrenner and learned so much about ecological systems, environment, and human behaviors. What you are saying is absolutely correct, and let’s hope after all this we can make improvements in the delivery of these health services.",no,none
11659,1255497077171408905,@rudepundit Tell it to the court then.,no,none
11660,1272954145822015488,"@rollbackourtax @JeffreyGuterman @realDonaldTrump The News Media should be playing this everyday,Donald Duke Trump May not like it (but it is 100 percent the TRUTH)",no,none
11661,1255384520053919747,@HawaiiDelilah @RepAdamSchiff. n his impeachment team SAID so!!!!,no,none
11662,1255286688609447936,"@NastyOldWomyn @nowhitechalk @chantler_jaki @RickPetree @BKrivatsy @kevin_snapp @kidsneedheroes2 @SawyerSteve segregation - not immigration. 

Don't know how I messed that one up.",yes,none
11663,1255550407729909763,@RedWingGrips Trust me... She's not going anywhere. Sounds like a juvenile threatening to hold their breath if they don't get their way. This is one threat I'm sure everyone prays she WILL carry out.,no,none
11664,1255275857054248963,@InTheNoosphere @myWitsEnnd Hasn't she already done that?,no,none
11665,1256683320949174272,@JackPosobiec CA,no,none
11666,1255095977649868802,"@AWGoraya آپ کو پتا نہیں ہوگا، انہوں نے لگادیا ہوگا، اسلیے کہ ان کو ڈالرز کے علاؤہ ایک اور چیز کا بھی چس ہے۔
امید ہے آپ کو 1971 جنگ کی کمیشن رپورٹ کے بارے میں معلوم ہوگا۔",not english,NA
11667,1255485394147332096,"@BLEACH99207406 Just like Hitlers right hand man, tell a lie long enough the people will accept it as truth. That’s what you left us do. Just keep repeating and regurgitating lies in the hopes you can manipulate other people into believing your bullshit.",no,none
11668,1255309839221350401,@mauibound808 @FlyThaiMMA @niktaylorde @BernieSanders Are you describing what Biden will do?,no,none
11669,1278411540346081280,@sheisartmoney @dailyintel1 @TheRealYoG @WorldWideWebb83 @mackyson @GovJVentura https://t.co/TC1WBXLzG7,no,none
11670,1255282492577329153,"@RepJayapal @realDonaldTrump is a racist and doesn't give a SHIT about the American people. Is that not ABUNDANTLY clear, yet? He LIKES being cruel. His due is coming....",no,counter
11671,1255285168153268226,,no,none
11672,1255206290500079617,@Yamiche @itscaitlinhd @mirjordan Trump doesn’t care about losing more lives of people working in food processing plants as long as his hamburgers keep coming and the plant owners keep making millions. Trouble is they also spread the virus outside the plant.#TrumpOwnsEveryDeath,no,counter
11673,1258806094887104514,@gonzalo_fdez1 @Classr0om Acepto,not english,NA
11674,1269753484863250435,"@Nancy62756620 @CObserving @JoeBiden I'm just reminding people who Biden is. You don't have to comment every time, yawning like his racism is okay, and so normal to lie to black people that it's boring. Says a lot.",no,none
11675,1257922992128102402,@barbaragancia e com esse linguajar q a senhora usou contra o presidente mostrou de onde vc veio. so pago preco de tabela viu?,not english,NA
11676,1255012770812170240,,no,none
11677,1255288278061928450,@cloudgains hi,no,none
11678,1262474497547997187,"@msvette2u @G_Shimer @armasylvia @JoeBiden By the way, I’m not hysterical, my Mom died of COVID 19 in late April...all thanks to your inept, culpable president.",no,none
11679,1255476662537523203,@LisaMei62 @Debbie30955591 No funding to unlawful areas...,no,none
11680,1255835767139491840,@Cousens11 @HuffPostUK @HuffPostPol This is literally the stupidest thing anyone has ever written. Ever. You’d rather delay a vaccine just to screw Boris? Really? The state of the left.,no,counter
11681,1255279453598515200,"@reginagayorge disse que a marcela levantou a bandeira do feminismo, mas trocou ela pelo primeiro macho que apareceu",not english,NA
11682,1255156875454275584,I really do want someone like a Matt Yglesias who calls for Dems to move right on social issues to put their cards on the table and explicitly tell us exactly which issues facing women and minorities we should give up on to get votes from bigots.,no,none
11683,1255504271581351936,@run_100mi @a_nice_frog Nice find!,no,none
11684,1255249988411699200,,no,none
11685,1255284047892434944,"@russianasshat @disco_socialist kinda ""hipster euphemism""😊👍",no,none
11686,1255564176644362246,@thehill 🙄,no,none
11687,1255783505356746752,@mstwka @collegemenfess Iyaw wkwk,not english,NA
11688,1255264931060031490,"And to clarify, the original article in the first tweet of this thread is an excellent editorial by @Americaeditor.  Thanks for this prudent, measured take.",no,none
11689,1255499485511331840,,no,none
11690,1256327387131731970,@briantylercohen Nobel prize means NOTHING but a stamp of your affliction to the world of lies.,no,none
11691,1255239112082305024,@WalshFreedom Republicans are okay to live in a police state as long as it favors their political goals.,no,none
11692,1255617531328393216,@EnosFundador @traubi001 @TimRyan @shazaraelei @RoKhanna Universal so that nobody gets left behind!,no,none
11693,1255951618916388864,"@00_cypher @RepMattGaetz Nah, any American is too boujee to do all that labor for minimum wage. 🤷🏻‍♀️",no,none
11694,1255361201535664133,"@pcrritesgood @redsteeze “screenings for passengers who traveled through Wuhan at three U.S. international airports, New York’s Kennedy, San Francisco and Los Angeles. That list was expanded on Jan. 21 to include hubs in Chicago and Atlanta. Seattle-Tacoma wouldn’t be added to the list until Jan. 28.”",no,none
11695,1255176501974138880,@coyugiso @Gideon_Kitheka Rao  supporters ni stone na madamano like 2013/2017. But ruto supporters will cause the country to be on knees 2007.,no,none
11696,1255541338470092800,@FLOTUS What a joke.  She should be wearing a mask and the tennis pavilion hard hat while filming this. @realDonaldTrump and @VP don’t believe in masks because they are getting the tests we should have instead. Vote 🌊🌊🌊in November. @JoeBiden,no,none
11697,1255158669387456515,@Hiltonfelipes KAKDKXKKSLAKA pode mandar,not english,NA
11698,1261700269135425536,"@catturd2 @Kaylin58001332 @WashTimes Why Trump paid Stormy $150,000 and wrote it off as ""business deduction""? Trump F***s and American tax payers pay for it!? Strage part is that Trump is also being paid to kill American tax payers &amp; other people around the world, resulted from his Ignorance &amp; incompetency!",no,none
11699,1255168333055275008,,no,none
11700,1255504827611742211,"@kurteichenwald Ah, asking for a ""real solution.""

What a strange time. President ""let me screw this up too"" succeeds in infecting us with his stupid! #COVID19 never was our most dangerous contagion

Reinvent meat packing. Build from scratch in the open air, max ventilation &amp; sunlight. Robots to",no,counter
11701,1344304901082537990,"@PressSec @realDonaldTrump You are a liar and you are taking our taxpayer dollars under false pretenses. 
#FireKayleigh 
You should be prosecuted! 
#TrumpLies 
#LyingKayleigh 
You violate your job description almost daily! 
#FireKayleigh 
You violate your oath to the United States.🇺🇸
U Traitor @PressSec 👎",no,diagnostic
11702,1255742970713845761,"@barbaragancia simply because divine laws are immutable, moral evolution is to accept the rules and follow them, your anger comes from disagreement and falsehood.  , compose yourself and bring peace is much more intelligent, now if you are anti-Christian, declare yourself and stay on this side.",no,none
11703,1255244993075335170,"""They got money for wars but can't feed the poor.""

– Tupac Shakur",no,none
11704,1255282549888352262,,no,none
11705,1255584065861763072,@poxwellv @sanjeev93882222 @cyrusmehta @AILANational @SenatorDurbin We feed them well and now they cant find any other work other than siphoning money on extensions,no,none
11706,1255322252431818753,"@B52Malmet Who’s going to work when they’re dead? Oh, we have camps full of illegals to kill don’t we.  You know that’s his thinking #TrumpIsA_DANGER_ToAmerica #TrumpIsUnfitForOffice #TrumpOwnsEveryDeath",yes,diagnostic
11707,1255355297113214977,,no,none
11708,1255909772676775936,@RepJayapal This is not just affecting those married to undocumented immigrants. It’s affected those who filed jointly with their non-US spouse that has an ITIN instead of a social. This does NOT mean that they are illegal.,yes,counter
11709,1256741854982406150,@jp_trico @MassGovernor Are you seriously saying it’s going to get worse ? It’s been 2 months since we closed for that reason. And yes that was why we closed to spread out cases it wasn’t to prevent us from EVER getting it - and we have done that. Hospitals are no where near full https://t.co/md4gBhijvO,no,none
11710,1255350347071205383,@BreitbartNews Dear crazies on the far left...remember that time when you wanted open borders and said walls were evil but then when you tried to use fear in relation to this virus you inadvertently showed how important border security actually was?,yes,diagnostic
11711,1255339783779422209,@vaa5431b @TucsonStar You do know trump voted by mail. 🤣,no,none
11712,1255285423791902722,"@RJSMarketing @uscensusbureau we began naming and identifying enslaved persons on the census in 1870. Before that, enslaved people–who were not considered citizens until the passage of the 14th Amendment–were still enumerated on the census, and their population registered as 3/5ths that of a free white.",yes,none
11713,1255319939197607937,@BoSnerdley @nypmetro If so  &amp; federal government does it should go directly to the unemployed not to the state of New York,no,none
11714,1255257496069058562,@ABC https://t.co/Gd5Xi7vRbe,no,none
